,song_id,song,artist,lyrics,views,genre,acutal_lyrics
181,11595050,GOOD CREDIT,Playboi Carti & Kendrick Lamar,https://genius.com/Playboi-carti-and-kendrick-lamar-good-credit-lyrics,687147,Rap,"[""Good credit 'Cause I'mNow I'm 'bout to apply for Home Depot creditNow I got a thirtyfivethousanddollar creditWe got a temporary receiptAll I gotta do is show it to the cashierAnd she gon' let it slide throughAll I gotta do is show it to the cashierAnd she gon' let it slide through"", 'She tryna be part of my schedule I told her Ho come back tomorrow', ""I been feelin' myself all day I told lil' twin Call Latto"", 'I was in Paris tryna catch a vibe I fucked around and seen a ho', 'Tattoos all on my face', ""I'm an alien off that molly I see stars I see space""]"
182,11234046,RATHER LIE,Playboi Carti & The Weeknd,https://genius.com/Playboi-carti-and-the-weeknd-rather-lie-lyrics,774213,R&B,"[""I'd rather lie than to lose you girlI'd rather lie than confuse you girl"", 'Truth is we lapped them they want us gone', ""Truth is they can't handle me at the top"", 'Wake up F1LTHY', ""I'd rather lie than lose you I'd rather lie"", 'Swamp Izzo hahaha', ""I'd rather lie than lose you I'd rather lie"", 'Verse 1 Playboi Carti', 'Hous in the hills', ""She don't do much just lie"", 'Anything she want I can get it done', 'Hundred thousand racks in the bando SchyeahHundred thousand racks in the bando', ""She want a break and I get thatShe tryna leave told me she uhSaid that she leavin' she wanna uh"", 'She bend right back then we bool', 'Yeah', 'Yeah']"
183,11608352,Hampstead,Ariana Grande,https://genius.com/Ariana-grande-hampstead-lyrics,516011,Electronic,"['I left my heart at a pub in Hampstead', 'Threw away my reputation but saved us more heartache', ""But quite frankly youre still wrong about everythingSo far off your seat's nowhere near the table"", 'But I find something sweet in your peculiar behavior', ""'Cause I think to be so dumb must be nice"", 'I do I do I do I do', 'PreChorus', ""The doors are closed with lights off inside and all the whileTher's no one home you're still outsid"", 'poison', ""I'd rather be seen and alive than dying by your point of view"", 'I do I do I do I do', ""I don't remember too much of the last year""]"
184,11608452,twilight zone,Ariana Grande,https://genius.com/Ariana-grande-twilight-zone-lyrics,501859,Electronic,"['Stuck in the twilight zoneIs this a blackandwhite scene', ""Hope you win for best actor'Cause I had you completely wrong"", ""And it's not like I'm still not over youIt's so strange this I never doNot that I miss you I don'tSometimes I just can't believeYou happened""]"
185,11137630,BACKD00R,Playboi Carti (Ft. Jhené Aiko & Kendrick Lamar),https://genius.com/Playboi-carti-backd00r-lyrics,469340,R&B,"['Play with the munyuns Dior huh', 'Live life on the hill like a senior uh', ""Don't play with me gangster I don't see yaI stay with a ten she Aaliyah uh"", ""It's a whole bunch of dubs we in Cheetah"", ""I'ma make it back and probably spend it all on you"", 'I put them VVs on your decollet I know you feel nauseous', 'VVs on your decollet mmmm', ""Mmbers only ridin' through the backdoor backdoor"", 'Vamp life spooky vamp lif spooky Yeah']"
186,11068286,The Giver,Chappell Roan,https://genius.com/Chappell-roan-the-giver-lyrics,586364,Country,"[""Ain't got antlers on my wallsBut I sure know mating callsFrom the stalls in the bars on a Friday night"", 'And other boys may need a mapBut I can close my eyesAnd have you wrapped around my fingers like that', 'So babyWhen you need the job done', 'You can call me baby', ""'Cause you ain't got to tell meIt's just in my natureSo take it like a taker'Cause baby I'm a giverAin't no need to hurry'Cause baby I deliverAin't no country boy quitterI get the job doneI get the job done""]"
187,10280300,MOJO JOJO,Playboi Carti,https://genius.com/Playboi-carti-mojo-jojo-lyrics,465534,Hip-Hop,"['Ayy Carti I need that Back to the Future CartiI need that full alien CartiI need that beep beep beep beep', ""Oohbackin high schoolI was wearin'Polo"", ""Had a white bitch like Julz but she ain't a model"", ""I'm snatchin up all the hoes Mojo Jojo Mojo Jojo"", ""You play with that motherfuckin' 5 we go loco We go dummy"", ""Uh I'm on 285 fuck the popo Fuck 'em fuck 'em"", ""Try to play with my top I'll hit your soul Brrt brrt bee bee bee lets get it"", 'Sticks out the window', ""Swaggin' like Winslow woah You ho"", 'I got a house everywhere Huh huh but I aint got a favorite home Five homes', 'Still tryna find my home My home', 'they still tryna steal my tone My tone']"
188,9819754,EVIL J0RDAN,Playboi Carti,https://genius.com/Playboi-carti-evil-j0rdan-lyrics,850269,Hip-Hop,"['Begging on her knees to be popular', ""First I go whip out the boat no I can't hit on no brakesMy life is out of control I'm tellin' you nobody safe"", ""I've been livin' my life limbo"", 'my ice it came with a tray', ""I'm so high I gotta hide my face this not a rockstar phaseI'm a emo thug in my phase"", 'Monkey nuts on me baby I got on two chains', 'Spin on the block have a pussy nigga stained', ""I just put on my boots I ain't worried 'bout no rain"", 'Put a nigga down Channel 2 front page', ""You was just askin' for some change now you changed"", 'Yeah I told you yeah about that money shit get strange', 'Fullyloaded Jag hold up baby Jordan paid', 'I put duct tape on my switch perfect aim', ""They can't put me in no genre baby 'cause I changed the game"", ""We fuckin' on the same ho but we not the same"", 'Disrespect the 5 I put your ass in the food chain Swamp Izzo', ""Bitch keep callin' my phone she sayin' Ms. Jackson goin' through her brain Carti"", ""We was just outside dancin' movin' off molly feelin' insane He's comin'"", 'I fucked the bitch so nasty we go Sephora yeah then we go Pink', ""She not so fuckin' toxic and she care 'bout what I thinkShe's nothin' like no other bitches she care 'bout what I drink"", ""I think she's a fling"", ""I think she's a playmaker she should be on my teamShe should get her a ring"", ""Shit it can't be me but she can be on the team"", 'Diamonds they come out the water my sock it come with a rink', 'The Wraith came with the chauffeur the chauffeur ready to take me']"
189,11553669,How Does It Feel To Be Forgotten,Selena Gomez & benny blanco,https://genius.com/Selena-gomez-and-benny-blanco-how-does-it-feel-to-be-forgotten-lyrics,392463,Pop,"[""I sip it in the way he likesRuby red lockin' eyesLipstick kisses with no iceOn the edge paradise"", 'And you walked in bigass grin', ""Talkin' like we're friends honey what were you thinkin'"", 'He loves me I love him', 'Look at you just look at you now', ""Go cry when no one's watchin'"", ""I can't imagine it"", 'How does it feel to be forgotten AhForgotten Ahah', 'I hope one day you healHow does it feel to be forgottenForgotten', ""I know it must be difficultI know it isn't what you thought no""]"
190,11595047,TOXIC,Playboi Carti & Skepta,https://genius.com/Playboi-carti-and-skepta-toxic-lyrics,369513,Hip-Hop,"['I just bought a brandnew Jeep Yeah', 'And I bought an SRT Yeah', 'And I bought an AMG', 'White diamonds Caucasian Yeah', 'Homixide']"
191,11566602,Emergence,Sleep Token,https://genius.com/Sleep-token-emergence-lyrics,366602,Rock,"['Well you were laid in verse', 'Living on a promised word', 'Well I am the rose you relinquished again', 'You and I are down headfirstIn another world I heard', ""Oh I have a feeling we're close to the end"", ""So come on come onOut from underneath who you wereCome on come on nowYou know that it's time to emerge"", 'So go ahead and wrap your arms around me', 'Arms around me arms around me yeahGo ahead and wrap your arms around meArms around me arms around me yahGo ahead and wrap your arms around meArms around me arms around m yeahGo ahead and wrap your arms around meArms around me arms around me yeah Hey woo', 'Are you carbide on my nano', 'Red glass on my lightbulb', 'Dark light on my culture', 'sapphire on my white gold', 'Burst out of my chest and hide out in the vents', 'My blood beats so alive', 'Might bite right through your lens', ""It's midnight in my mind's eye drowning out the daylight"", ""Godspeed to my enemies who've been askin' for that call sign"", 'You know the behaviour', 'canines of the saviour', 'Glory to the legion trauma for the neighbours']"
192,11487216,Ms. Whitman,Bhad Bhabie,https://genius.com/Bhad-bhabie-ms-whitman-lyrics,1005069,Rap,"['Go go go goHead so good she a honor roll', 'I done did the impossibleGo go go goHead so good she a honor rollShe ride the dick like a carnivalI done did the impossible', ""Why this bitch obsessed with me I just don't understand"", 'You sucked the dick straight out my ass who got the upper hand Haha', ""I see why you ain't got no friends you're Miss I'llFuckYourMan Fuck your man"", ""Your stepmom burnt out why she took her sister's secondhand Wow"", 'That stanky pussy got you kicked out the Kardashian house Ahahaha stanky', ""You hit my DM like No more diss songs you tappin' out Tappin' out"", ""I go rehab with this flow bitch I'm blackin' out Blackin' out"", 'No you not a model give that flow right back to Latto Back to LattoYou ugly with no makeup for some beats you fuck on Jacob Dirty whore', 'How many times I got to tell these hoes I been that bitch Been that bitch', 'My money long shit on the floor look like I print it uh', ""Seven foreign cars live on the Hills my shit ain't rented"", ""Keep my baby daddy name out yo' fuckin' mouth 'fore I Will Smith it Bitch"", ""This ho belong all in the zoo see I don't understand I don't understand"", ""She fucked on Tyga and killin' babies I seen the sonogram I seen it"", 'Flex like me wanna be just like me', 'But I got plaques on plaques on plaques like Soulja Boy teeth', 'Dye your hair like me weird bitch not me', 'They fucked you back to back to back that could never be me Never be me', ""Ain't speakin' facts she make me laugh I call her Marlon Wayans Hahaha"", 'Them NFL boys ran a train on you now you on the team Damn', ""How this bitch got a thousand bodies ain't old enough to drink"", ""Jackboy fucked that pussy out in Florida you fuck on anything JackboyI know about youJust with little fame it's easy to get that whore up out you That whore about you"", ""Almost overdosed on a vape nobody ain't call about you"", 'I played a role to be your friend to beat the smoke out you Dumb bitch']"
193,10257627,WILDFLOWER,Billie Eilish,https://genius.com/Billie-eilish-wildflower-lyrics,2779524,Pop,"[""Things fall apartAnd time breaks your heartI wasn't there but I knowShe was your girlYou showed her the worldBut fell out of love and you both let go"", ""She was cryin on my shoulderAll I could do was hold herOnly made us closer until JulyNow I know that you love meYou don't need to remind meI should put it all behind me shouldn't I"", 'But I see her in the back of my mind all the timeLike a fever like Im burning alive like a sign', 'Did I cross the line', 'Mm Hmm', ""Well good things don't last Good things don't last"", 'And life moves so fast Life moves so fast', ""I'd never ask who was better I'd never ask who was better'Cause she couldn't be Couldn'tMore different from me Different"", 'Happy and free in leather Happy']"
194,11608477,dandelion,Ariana Grande,https://genius.com/Ariana-grande-dandelion-lyrics,323176,Pop,"[""I'm thinking you should plant this seed"", ""Boy just don't blow this got me like What's your wish listYou can get anything you'd likeI'll be your dandelion mm"", ""These other flowers don't grow the same""]"
195,10703530,Abracadabra,Lady Gaga,https://genius.com/Lady-gaga-abracadabra-lyrics,1306607,Alternative Rock,"['Abracadabra abracadabraAbracadabra abracadabra', 'Pay the toll to the angelsDrawing circles in the clouds', 'Keep your mind on the distanceWhen the devil turns around', 'Hold me in your heart tonightIn the magic of the dark moonlightSave me from this empty fightIn the game of life', 'Like a poem said by a lady in red', 'You hear the last few words of your life', 'With a haunting dance', ""now you're both in a trance"", ""It's time to cast your spell on the night"", 'Abracadabra amoroonanaAbracadabra mortaoogagaAbracadabra abraoonanaIn her tongue she said Death or love tonight']"
196,11233887,CRUSH,Playboi Carti & Travis Scott,https://genius.com/Playboi-carti-and-travis-scott-crush-lyrics,329329,Rap,"[""Shorty gon' let me crush let me crush her shit PhewShorty gon let me crush let me let me crush PhewShorty gon' let me crush let me crush her shit PhewShorty gon' let me crush let me crush PhewShorty gon let me crush Ah ahShorty gon' let meLet me bust let me fussGive no fucks give no fucks SchyahGive no fucks yeah YeahShorty gon' lt me crush Crush her shit gon' crush it heyShorty gon' let me crush Crush her shitShorty gon' let me crushShorty gon' let me crush Crush her shitShorty gon' let me crush Crush herShorty gon let me uh uh""]"
